~~~~~~~ Unclassified ~~~~~~
"Benchmark Name","Benchmark ID","Release Info","Version","Group ID","Severity","Rule ID","STIG ID","Classification","Asset Posture","SRG ID","Rule Title","Fix Text","Discussion","CCIs","Legacy IDs","Check Content","Check Content Ref","IA Controls","Weight","False Positives","False Negatives","Documentable","Security Override Guidance","Potential Impacts","Third Party Tools","Responsibility","Mitigations","Mitigation Control","Status","Comments","Finding Details","Severity Override","Severity Override Reason","FQDN","IP Address","MAC Address","Host Name","Technology Area"
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220501","medium","SV-220501r961506","CISC-ND-001140","Unclassified","4066","SRG-APP-000395-NDM-000310","The Cisco switch must be configured to encrypt SNMP messages using a FIPS 140-2 approved algorithm.","Configure the Cisco switch to encrypt SNMP messages using a FIPS 140-2 approved algorithm as shown in the example below:

SW1(config)# snmp-server user NETOPS auth sha xxxxxxxxxxxxx priv aes-128 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx

SW1(config)# snmp-server host 10.1.48.10 traps version 3 priv NETOPS","Without the strong encryption that is provided by the SNMP Version 3 User-based Security Model (USM), an unauthorized user can gain access to network management information that can be used to create a network outage.","CCI-000068
Implement cryptographic mechanisms to protect the confidentiality of remote access sessions.
NIST SP 800-53::AC-17 (2)
NIST SP 800-53A::AC-17 (2).1
NIST SP 800-53 Revision 4::AC-17 (2)
NIST SP 800-53 Revision 5::AC-17 (2)
","SV-110651;V-101547","Review the Cisco switch configuration to verify that it is compliant with this requirement as shown in the example below:

snmp-server user NETOPS auth sha 5Er23@#as178 priv aes-128 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx

snmp-server host 10.1.48.10 traps version 3 priv NETOPS

Encryption used by the SNMP users can be viewed via the show snmp user command as shown in the example below:

SW1# show snmp user
______________________________________________________________
 SNMP USERS 
______________________________________________________________

User Auth Priv(enforce) Groups acl_filter 
____ ____ ___________ ______ __________ 
NETOPS sha aes-128 network-operator 

If the Cisco switch is not configured to encrypt SNMP messages using a FIPS 140-2 approved algorithm, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Open","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220502","medium","SV-220502r1156823","CISC-ND-001150","Unclassified","4066","SRG-APP-000395-NDM-000347","The Cisco switch must be configured to authenticate Network Time Protocol (NTP) sources using authentication with FIPS-compliant algorithms.","Configure the Cisco switch to authenticate NTP sources using authentication with FIPS-compliant algorithms as shown in the example below:

SW1# configure terminal
SW1(config)# feature ntp
SW1(config)# ntp authentication-key 1 md5 xxxxxx
SW1(config)# ntp trusted-key 1
SW1(config)# ntp authenticate
SW1(config)# ntp server 10.1.12.10 key 1
SW1(config)# ntp commit
SW1(config)# end
SW1# copy running-config startup-config

Note: The ntp commit command can be omitted if CFS is not enabled for NTP.","If NTP is not authenticated, an attacker can introduce a rogue NTP server. This rogue server can then be used to send incorrect time information to network devices, which will make log timestamps inaccurate and affect scheduled actions. NTP authentication is used to prevent this tampering by authenticating the time source.","CCI-001967
Authenticate organization-defined devices and/or types of devices before establishing a local, remote, and/or network connection using bidirectional authentication that is cryptographically based.
NIST SP 800-53 Revision 4::IA-3 (1)
NIST SP 800-53 Revision 5::IA-3 (1)
","SV-110653;V-101549","Review the Cisco switch configuration to verify it authenticates NTP sources using authentication with FIPS-compliant algorithms as shown in the configuration example below:

show running-config ntp

ntp authentication-key 1 md5 xxxxxx
ntp server 10.1.12.10 key 1
ntp trusted-key 1
ntp authenticate

Note: Cisco NX-OS is limited to MD5 for NTP authentication, and incurs a permanent finding as it is not FIPS compliant. MD5 partially reduces the risk but cannot fully mitigate it.

If the Cisco switch is not configured to authenticate NTP sources using authentication with FIPS-compliant algorithms, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Not a Finding","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220503","high","SV-220503r1026073","CISC-ND-001200","Unclassified","4066","SRG-APP-000411-NDM-000330","The Cisco switch must be configured to use FIPS-validated Keyed-Hash Message Authentication Code (HMAC) to protect the integrity of remote maintenance sessions.","Configure SSH to use FIPS-validated HMAC for remote maintenance sessions as shown in the following example:

SSH Example

R1(config)#ssh macs hmac-sha2-256 hmac-sha2-512","Unapproved mechanisms used for authentication to the cryptographic module are not verified; therefore, they cannot be relied upon to provide confidentiality or integrity, and DOD data may be compromised.

Nonlocal maintenance and diagnostic activities are those activities conducted by individuals communicating through a network, either an external network (e.g., the internet) or an internal network. 

Currently, HMAC is the only FIPS-approved algorithm for generating and verifying message/data authentication codes in accordance with FIPS 198-1. Products that are FIPS 140-2 validated will have an HMAC that meets specification; however, the option must be configured for use as the only message authentication code used for authentication to cryptographic modules.

Separate requirements for configuring applications and protocols used by each application (e.g., SNMPv3, SSHv2, NTP, HTTPS, and other protocols and applications that require server/client authentication) are required to implement this requirement. Where SSH is used, the SSHv2 protocol suite is required because it includes Layer 7 protocols such as SCP and SFTP, which can be used for secure file transfers.","CCI-002890
Implement organization-defined cryptographic mechanisms to protect the integrity of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4::MA-4 (6)
NIST SP 800-53 Revision 5::MA-4 (6)
","V-101551;SV-110655","Review the Cisco router configuration to verify it is compliant with this requirement as shown in the example below.

SSH Example

ssh macs hmac-sha2-256 hmac-sha2-512

NOTE: Using ""fips mode enable"" to enable all FIPS protocols disables TACACS+ and RADIUS, which is required for authentication server requirements. It is recommended to enable FIPS-validated protocols manually and keep FIPS mode disabled.

If the Cisco router is not configured to use FIPS-validated HMAC to protect the integrity of remote maintenance sessions, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Not a Finding","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220504","high","SV-220504r1026075","CISC-ND-001210","Unclassified","4066","SRG-APP-000412-NDM-000331","The Cisco switch must be configured to implement cryptographic mechanisms to protect the confidentiality of remote maintenance sessions.","Configure the Cisco router to implement cryptographic mechanisms to protect the confidentiality of remote maintenance sessions using a FIPS 140-2 approved algorithm as shown in the examples below.

SSH Example

R1(config)#ssh ciphers aes128-ctr aes256-ctr","This requires the use of secure protocols instead of their unsecured counterparts, such as SSH instead of telnet, SCP instead of FTP, and HTTPS instead of HTTP. If unsecured protocols (lacking cryptographic mechanisms) are used for sessions, the contents of those sessions will be susceptible to eavesdropping, potentially putting sensitive data (including administrator passwords) at risk of compromise and potentially allowing hijacking of maintenance sessions.","CCI-003123
Implement organization-defined cryptographic mechanisms to protect the confidentiality of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4::MA-4 (6)
NIST SP 800-53 Revision 5::MA-4 (6)
","SV-110657;V-101553","Review the Cisco router configuration to verify it is compliant with this requirement.

SSH Example

ssh ciphers aes128-ctr aes256-ctr

NOTE: Using ""fips mode enable"" to enable all FIPS protocols disables TACACS+ and RADIUS, which is required for authentication server requirements. It is recommended to enable FIPS-validated protocols manually and keep FIPS mode disabled.

If the router is not configured to implement cryptographic mechanisms to protect the confidentiality of remote maintenance sessions using a FIPS 140-2 approved algorithm, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Not a Finding","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220506","medium","SV-220506r961800","CISC-ND-001240","Unclassified","4066","SRG-APP-000495-NDM-000318","The Cisco switch must be configured to generate log records when administrator privileges are modified.","Configure the Cisco switch to generate log records when account privileges are modified as shown in the example below:

Step 1: Configure the AAA servers as shown in the example below:

SW1(config)# radius-server host 10.1.48.10 
SW1(config)# radius-server host 10.1.48.12

Step 2: Configure an AAA server group as shown in the example below:

SW1(config)# aaa group server radius RADIUS_SERVERS
SW1(config-radius)# server 10.1.48.10 
SW1(config-radius)# server 10.1.48.12
SW1(config-radius)# exit

Step 3: Enable AAA accounting as shown in the example below:

SW1(config)# aaa accounting default group RADIUS_SERVERS
SW1(config)# end","Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).","CCI-000172
Generate audit records for the event types defined in AU-2 c that include the audit record content defined in AU-3.
NIST SP 800-53::AU-12 c
NIST SP 800-53A::AU-12.1 (iv)
NIST SP 800-53 Revision 4::AU-12 c
NIST SP 800-53 Revision 5::AU-12 c
","SV-110661;V-101557","Step 1: Verify that account records will be sent to an AAA server as shown in the example below:

aaa accounting default group RADIUS_SERVERS

Step 2: Verify that the referenced group name has defined AAA servers that are online.

aaa group server radius RADIUS_SERVERS 
 server 10.1.48.10 
 server 10.1.48.12

Note: Cisco NX-OS devices report configuration activity to TACACS+ or RADIUS servers in the form of accounting records. Each accounting record contains accounting attribute-value (AV) pairs and is stored on the AAA server.

If the Cisco switch is not configured to generate log records when administrator privileges are modified, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Open","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220507","medium","SV-220507r961812","CISC-ND-001250","Unclassified","4066","SRG-APP-000499-NDM-000319","The Cisco switch must be configured to generate log records when administrator privileges are deleted.","Configure the Cisco switch to generate log records when administrator privileges are deleted as shown in the example below:

Step 1: Configure the AAA servers as shown in the example below:

SW1(config)# radius-server host 10.1.48.10 
SW1(config)# radius-server host 10.1.48.12

Step 2: Configure an AAA server group as shown in the example below:

SW1(config)# aaa group server radius RADIUS_SERVERS
SW1(config-radius)# server 10.1.48.10 
SW1(config-radius)# server 10.1.48.12
SW1(config-radius)# exit

Step 3: Enable AAA accounting as shown in the example below:

SW1(config)# aaa accounting default group RADIUS_SERVERS
SW1(config)# end","Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).","CCI-000172
Generate audit records for the event types defined in AU-2 c that include the audit record content defined in AU-3.
NIST SP 800-53::AU-12 c
NIST SP 800-53A::AU-12.1 (iv)
NIST SP 800-53 Revision 4::AU-12 c
NIST SP 800-53 Revision 5::AU-12 c
","SV-110663;V-101559","Review the Cisco switch configuration to verify that it is compliant with this requirement as shown in the example below:

Step 1: Verify that account records will be sent to an AAA server as shown in the example below:

aaa accounting default group RADIUS_SERVERS

Step 2: Verify that the referenced group name has defined AAA servers that are online.

aaa group server radius RADIUS_SERVERS 
 server 10.1.48.10 
 server 10.1.48.12

Note: Cisco NX-OS devices report configuration activity to TACACS+ or RADIUS servers in the form of accounting records. Each accounting record contains accounting attribute-value (AV) pairs and is stored on the AAA server.

If the Cisco switch is not configured to generate log records when administrator privileges are deleted, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Open","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220508","medium","SV-220508r961824","CISC-ND-001260","Unclassified","4066","SRG-APP-000503-NDM-000320","The Cisco switch must be configured to generate audit records when successful/unsuccessful logon attempts occur.","Configure the Cisco switch to generate audit records when successful/unsuccessful logon attempts occur as shown in the example below:

Step 1: Lower the authpriv level to 6.

SW1(config)# logging level authpriv 6

Step 2: Configure a logfile to record log messages at level 6.

SW1(config)# logging logfile LOG_FILE 6","Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).","CCI-000172
Generate audit records for the event types defined in AU-2 c that include the audit record content defined in AU-3.
NIST SP 800-53::AU-12 c
NIST SP 800-53A::AU-12.1 (iv)
NIST SP 800-53 Revision 4::AU-12 c
NIST SP 800-53 Revision 5::AU-12 c
","SV-110665;V-101561","Review the Cisco switch configuration to verify that it is compliant with this requirement as shown in the examples below:

logging logfile LOG_FILE 6
logging level authpri 6

If the Cisco switch is not configured to generate audit records when successful/unsuccessful logon attempts occur, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Not a Finding","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220509","medium","SV-220509r961827","CISC-ND-001270","Unclassified","4066","SRG-APP-000504-NDM-000321","The Cisco switch must be configured to generate log records for privileged activities.","Configure the Cisco switch to generate log records for privileged activities as shown in the example below:

Step 1: Configure the AAA servers as shown in the example below:

SW1(config)# radius-server host 10.1.48.10 
SW1(config)# radius-server host 10.1.48.12

Step 2: Configure an AAA server group as shown in the example below:

SW1(config)# aaa group server radius RADIUS_SERVERS
SW1(config-radius)# server 10.1.48.10 
SW1(config-radius)# server 10.1.48.12
SW1(config-radius)# exit

Step 3: Enable AAA accounting as shown in the example below:

SW1(config)# aaa accounting default group RADIUS_SERVERS
SW1(config)# end","Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).","CCI-000172
Generate audit records for the event types defined in AU-2 c that include the audit record content defined in AU-3.
NIST SP 800-53::AU-12 c
NIST SP 800-53A::AU-12.1 (iv)
NIST SP 800-53 Revision 4::AU-12 c
NIST SP 800-53 Revision 5::AU-12 c
","SV-110667;V-101563","Step 1: Verify that account records will be sent to an AAA server as shown in the example below:

aaa accounting default group RADIUS_SERVERS

Step 2: Verify that the referenced group name has defined AAA servers that are online.

aaa group server radius RADIUS_SERVERS 
 server 10.1.48.10 
 server 10.1.48.12

Note: Cisco NX-OS devices report configuration activity to TACACS+ or RADIUS servers in the form of accounting records. Each accounting record contains accounting attribute-value (AV) pairs and is stored on the AAA server.

If the Cisco switch is not configured to generate log records for privileged activities, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Not a Finding","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220510","medium","SV-220510r961830","CISC-ND-001280","Unclassified","4066","SRG-APP-000505-NDM-000322","The Cisco switch must generate audit records showing starting and ending time for administrator access to the system.","Configure the switch to log session start and ending per admin session as shown in the example below:

SW1(config)# logging level authpriv 6","Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one. 

Audit records can be generated from various components within the network device (e.g., module or policy filter).","CCI-000172
Generate audit records for the event types defined in AU-2 c that include the audit record content defined in AU-3.
NIST SP 800-53::AU-12 c
NIST SP 800-53A::AU-12.1 (iv)
NIST SP 800-53 Revision 4::AU-12 c
NIST SP 800-53 Revision 5::AU-12 c
","SV-110669;V-101565","Verify that the switch is configured to generate log records showing starting and ending time for administrator access as shown in the example below:

logging level authpri 6

If the switch is not configured to generate log records showing starting and ending time for administrator access, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Open","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220512","medium","SV-220512r961860","CISC-ND-001310","Unclassified","4066","SRG-APP-000515-NDM-000325","The Cisco switch must be configured to off-load log records onto a different system than the system being audited.","Configure the Cisco switch to send log records to a syslog server as shown in the example below:

SW4(config)# logging server 10.1.48.10 6","Information stored in one location is vulnerable to accidental or incidental deletion or alteration.

Off-loading is a common process in information systems with limited audit storage capacity.","CCI-001851
Transfer audit logs per organization-defined frequency to a different system, system component, or media than the system or system component conducting the logging.
NIST SP 800-53 Revision 4::AU-4 (1)
NIST SP 800-53 Revision 5::AU-4 (1)
","SV-110673;V-101569","Review the Cisco switch configuration to verify that it is compliant with this requirement as shown in the example below:

logging server 10.1.48.10 6

If the Cisco switch is not configured to off-load log records onto a different system than the system being audited, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Open","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220513","high","SV-220513r1137887","CISC-ND-001370","Unclassified","4066","SRG-APP-000516-NDM-000336","The Cisco switch must be configured to use at least two authentication servers for the purpose of authenticating users prior to granting administrative access.","Configure the Cisco switch to use at least two authentication servers as shown in the following example:

Step 1: Define the authentication servers. 

SW1(config)# radius-server host 10.1.48.10 key xxxxxx
SW1(config)# radius-server host 10.1.48.11 key xxxxxx

Step 2: Configure the AAA group.

SW1(config)# aaa group server radius RADIUS_SERVERS
SW1(config-radius)# server 10.1.48.10
SW1(config-radius)# server 10.1.48.11

Step 3: Use the AAA servers for login authentication for both in-band and console access methods.

SW1(config)# aaa authentication login default group RADIUS_SERVERS 
SW1(config)# aaa authentication login console group RADIUS_SERVERS","Centralized management of user accounts and authentication increases the administrative access to the switch. This control is particularly important protection against the insider threat. With robust centralized management, audit records for administrator account access to the organization's network devices can be more readily analyzed for trends and anomalies. The alternative method of defining administrator accounts on each device exposes the device configuration to remote access authentication attacks and system administrators with multiple authenticators for each network device.","CCI-000370
Manage configuration settings for organization-defined system components using organization-defined automated mechanisms.
NIST SP 800-53::CM-6 (1)
NIST SP 800-53A::CM-6 (1).1
NIST SP 800-53 Revision 4::CM-6 (1)
NIST SP 800-53 Revision 5::CM-6 (1)
","SV-110675;V-101571","Review the Cisco switch configuration to verify that the device is configured to use at least two authentication servers as primary source for authentication.

Step 1: Verify that an AAA server group is configured for login authentication for both in-band and console access methods.

aaa authentication login default group RADIUS_SERVERS 
aaa authentication login console group RADIUS_SERVERS

Step 2: Verify that at least two AAA servers have been defined for the server group as shown in the example below:

radius-server host 10.1.48.10 key 7 ""xxxxxx"" 
radius-server host 10.1.48.11 key 7 ""xxxxxx"" 
authentication accounting 
aaa group server radius RADIUS_SERVERS 
 server 10.1.48.10
 server 10.1.48.11

If the Cisco switch is not configured to use at least two authentication servers for the purpose of authenticating users prior to granting administrative access, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Not a Finding","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220514","medium","SV-220514r1135491","CISC-ND-001410","Unclassified","4066","SRG-APP-000516-NDM-000340","The Cisco switch must be configured to support organizational requirements to conduct backups of the configuration when changes occur.","Configure the Cisco switch to send the configuration to an SCP server when a configuration change occurs as shown in the example below:

SW4(config)# event manager applet BACKUP_CONFIG
SW4(config-applet)# event syslog pattern ""SYSLOG_CONFIG_I""
SW4(config-applet)# action 1 cli ""copy startup-config scp://user@10.1.48.10/nx-config.bak”
SW4(config-applet)# action 2 syslog priority informational msg ""Configuration backup was executed""
SW4(config-applet)# end","System-level information includes default and customized settings and security attributes, including ACLs that relate to the network device configuration, as well as software required for the execution and operation of the device. Information system backup is a critical step in ensuring system integrity and availability. If the system fails and there is no backup of the system-level information, a denial-of-service condition is possible for all who utilize this critical network component.

This control requires the network device to support the organizational central backup process for system-level information associated with the network device. This function may be provided by the network device itself; however, the preferred best practice is a centralized backup rather than each network device performing discrete backups.","CCI-000366
Implement the security configuration settings.
NIST SP 800-53::CM-6 b
NIST SP 800-53A::CM-6.1 (iv)
NIST SP 800-53 Revision 4::CM-6 b
NIST SP 800-53 Revision 5::CM-6 b
CCI-000537
Conduct backups of system-level information contained in the system per organization-defined frequency that is consistent with recovery time and recovery point objectives.
NIST SP 800-53::CP-9 (b)
NIST SP 800-53A::CP-9.1 (v)
NIST SP 800-53 Revision 4::CP-9 (b)
NIST SP 800-53 Revision 5::CP-9 (b)
","SV-110677;V-101573","Review the Cisco switch configuration to verify that it is compliant with this requirement. The example configuration below will send the configuration to an SCP server when a configuration change occurs.

event manager applet BACKUP_CONFIG
 event syslog pattern ""SYSLOG_CONFIG_I""
 action 1 cli ""copy startup-config scp://user@10.1.48.10/nx-config.bak"" 
 action 2 syslog priority informational msg ""Configuration backup was executed""

If the Cisco switch is not configured to conduct backups of the configuration when changes occur, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Open","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220515","medium","SV-220515r991969","CISC-ND-001440","Unclassified","4066","SRG-APP-000516-NDM-000344","The Cisco switch must be configured to obtain its public key certificates from an appropriate certificate policy through an approved service provider.","Ensure that certificate requests are only sent to DOD or DOD-approved service providers.","For user certificates, each organization obtains certificates from an approved, shared service provider, as required by OMB policy. For federal agencies operating a legacy public key infrastructure cross-certified with the Federal Bridge Certification Authority (CA) at medium assurance or higher, this CA will suffice.","CCI-001159
Issue public key certificates under an organization-defined certificate policy or obtain public key certificates from an approved service provider.
NIST SP 800-53::SC-17
NIST SP 800-53A::SC-17.1
NIST SP 800-53 Revision 4::SC-17
NIST SP 800-53 Revision 5::SC-17 a
CCI-004909
Include only approved trust anchors in trust stores or certificate stores managed by the organization.
NIST SP 800-53 Revision 5::SC-17 b
","SV-110679;V-101575","If PKI certificates are not implemented on the switch, this requirement is not applicable.

Step 1: Review the switch configuration to determine if a CA trust point has been configured as shown in the example below:

crypto ca trustpoint CA_X 
 enrollment terminal

Step 2: Verify the CA is a DOD or DOD-approved service provider by entering the following command: show crypto ca certificates

The output will list the following information for each certificate:

Trustpoint (will map to a configured trustpoint from step 1)
Common Name (CN) of the issuer
Organization (O) of the issuer
Organization Unit (OU) of the issuer

Note: Cisco NX-OS software supports only the manual cut-and-paste method for certificate enrollment.

If the switch is not configured to obtain its public key certificates from a DOD or DOD-approved service provider, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Not a Finding","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220516","high","SV-220516r1137890","CISC-ND-001450","Unclassified","4066","SRG-APP-000516-NDM-000350","The Cisco switch must be configured to send log data to at least two central log servers for the purpose of forwarding alerts to the administrators and the information system security officer (ISSO).","Configure the switch to send log messages to the syslog servers as shown in the example below:

SW4(config)# logging server 10.1.48.10 6
SW4(config)# logging server 10.1.48.11 6","The aggregation of log data kept on a syslog server can be used to detect attacks and trigger an alert to the appropriate security personnel. The stored log data can used to detect weaknesses in security that enable the network IA team to find and address these weaknesses before breaches can occur. Reviewing these logs, whether before or after a security breach, are important in showing whether someone is an internal employee or an outside threat.","CCI-001851
Transfer audit logs per organization-defined frequency to a different system, system component, or media than the system or system component conducting the logging.
NIST SP 800-53 Revision 4::AU-4 (1)
NIST SP 800-53 Revision 5::AU-4 (1)
","SV-110681;V-101577","Verify that the switch is configured to send logs to at least two syslog servers. The configuration should look similar to the example below:

logging server 10.1.48.10 6
logging server 10.1.48.11 6

If the switch is not configured to send log data to the syslog servers, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Not a Finding","","",,,"","","","",""
"Cisco NX OS Switch NDM","Cisco_NX-OS_Switch_NDM_STIG","Release: 6 Benchmark Date: 05 Jan 2026","3","V-220517","high","SV-220517r961863","CISC-ND-001470","Unclassified","4066","SRG-APP-000516-NDM-000351","The Cisco switch must be running an IOS release that is currently supported by Cisco Systems.","Upgrade the switch to a supported release.","Network devices running an unsupported operating system lack current security fixes required to mitigate the risks associated with recent vulnerabilities. Running a supported release also enables operations to maintain a stable and reliable network provided by improved quality of service and security features.","CCI-000366
Implement the security configuration settings.
NIST SP 800-53::CM-6 b
NIST SP 800-53A::CM-6.1 (iv)
NIST SP 800-53 Revision 4::CM-6 b
NIST SP 800-53 Revision 5::CM-6 b
CCI-002605
Install security-relevant software updates within an organization-defined time period of the release of the updates.
NIST SP 800-53 Revision 4::SI-2 c
NIST SP 800-53 Revision 5::SI-2 c
","SV-110683;V-101579","Verify that the switch is in compliance with this requirement by having the switch administrator enter the following command: show version

Verify that the release is still supported by Cisco. All releases supported by Cisco can be found on the following URL:

www.cisco.com/c/en/us/support/ios-nx-os-software

If the switch is not running a supported release, this is a finding.","M:Cisco_NX-OS_Switch_NDM_STIG.xml","","10.0","","","false","","","","","","","Not a Finding","","",,,"","","","",""
